22	10
23	77
24	106
25	109
26	369
27	882
28	2650
29	6618
30	9373
31	13912
32	24150
33	28989
34	28091
35	27619
36	29576
37	27885
38	30065
39	46981
40	74150
41	114489
42	160347
43	165438
44	167239
45	111326
46	83862
47	62899
48	45020
49	47482
50	65681
51	99683
52	153900
53	149970
54	166400
55	148133
56	119104
57	102583
58	66519
59	68506
60	71543
61	96877
62	133893
63	165644
64	191404
65	170598
66	129717
67	98857
68	71722
69	66186
70	62946
71	77026
72	101384
73	910
74	1833
75	243387
76	231012
77	196306
78	78736
79	66834
80	54813
81	61379
82	70501
83	86674
84	104679
85	105626
86	99823
87	86566
88	67244
89	57800
90	45844
91	44699
92	48698
93	57924
94	72272
95	78068
96	77170
97	69730
98	57520
99	50454
100	40779
101	36404
102	37220
103	41486
104	51802
105	57195
106	58716
107	55094
108	48707
109	42199
110	34782
111	31196
112	29931
113	30809
114	37401
115	40407
116	43790
117	46140
118	42987
119	38088
120	32709
121	27956
122	25711
123	24907
124	28940
125	31527
126	34072
127	37470
128	38632
129	37960
130	36817
131	35641
132	30463
133	25375
134	25230
135	26604
136	30170
137	38220
138	44446
139	45367
140	50805
141	58246
142	51850
143	39389
144	34778
145	32906
146	35753
147	42058
148	49372
149	52492
150	58825
151	68267
152	67308
153	61568
154	61062
155	61792
156	67192
157	69561
158	68284
159	62096
160	52081
161	52976
162	56928
163	64868
164	76857
165	88149
166	104596
167	108695
168	100425
169	84760
170	63326
171	54084
172	50585
173	56418
174	67439
175	79207
176	90988
177	97440
178	92174
179	83198
180	67395
181	53960
182	47330
183	46647
184	51606
185	55110
186	60665
187	66522
188	68638
189	66364
190	56772
191	49383
192	44100
193	41597
194	42636
195	41478
196	43990
197	45886
198	48186
199	48338
200	43853
201	40336
202	37466
203	35199
204	34889
205	32405
206	32715
207	32877
208	33491
209	33219
210	31193
211	30038
212	28659
213	27573
214	27096
215	24724
216	23898
217	22901
218	22701
219	23175
220	21379
221	20570
222	19713
223	18845
224	18956
225	17654
226	17207
227	15915
228	15794
229	15220
230	14035
231	13957
232	13245
233	12980
234	12898
235	12053
236	11274
237	11069
238	10127
239	10439
240	9398
241	9150
242	8976
243	8657
244	8564
245	7769
246	7684
247	7268
248	6767
249	6952
250	6131
251	6155
252	5844
253	5640
254	6015
255	5247
256	5053
257	4899
258	4680
259	4835
260	4232
261	4273
262	3942
263	3831
264	4137
265	3563
266	3494
267	3478
268	3273
269	3499
270	2878
271	2969
272	2802
273	2906
274	3197
275	2594
276	2700
277	2564
278	2565
279	3151
280	2446
281	2444
282	2338
283	2283
284	2697
285	2192
286	2120
287	2176
288	2376
289	2845
290	2296
291	2477
292	2170
293	1981
294	2454
295	1855
296	1899
297	2055
298	2121
299	2638
300	2269
301	2363
302	2268
303	2388
304	2437
305	1833
306	1876
307	1872
308	1974
309	2507
310	2059
311	2281
312	2279
313	2162
314	2483
315	1978
316	1962
317	1792
318	1867
319	2467
320	1832
321	2153
322	2074
323	2077
324	2491
325	1820
326	1852
327	1938
328	1792
329	2247
330	1690
331	1771
332	1800
333	1955
334	2213
335	1588
336	1727
337	1676
338	1583
339	2187
340	1509
341	1537
342	1488
343	1456
344	1866
345	1504
346	1505
347	1381
348	1376
349	1881
350	1327
351	1415
352	1275
353	1272
354	1656
355	1120
356	1232
357	1261
358	1204
359	1594
360	1044
361	1181
362	1067
363	1107
364	1325
365	914
366	1031
367	957
368	968
369	1371
370	876
371	979
372	852
373	896
374	1216
375	767
376	900
377	724
378	788
379	1206
380	691
381	843
382	810
383	803
384	1134
385	654
386	696
387	686
388	662
389	1008
390	654
391	696
392	640
393	685
394	1060
395	666
396	599
397	637
398	575
399	930
400	511
401	596
402	563
403	534
404	878
405	547
406	560
407	559
408	500
409	836
410	495
411	648
412	629
413	701
414	1016
415	637
416	488
417	528
418	458
419	798
420	411
421	411
422	409
423	455
424	714
425	401
426	407
427	422
428	449
429	791
430	372
431	400
432	370
433	426
434	754
435	395
436	369
437	416
438	404
439	720
440	309
441	395
442	342
443	432
444	647
445	366
446	415
447	442
448	437
449	776
450	322
451	372
452	417
453	463
454	684
455	370
456	404
457	395
458	453
459	787
460	301
461	344
462	423
463	451
464	696
465	375
466	388
467	359
468	383
469	666
470	324
471	390
472	315
473	339
474	628
475	361
476	350
477	373
478	361
479	691
480	372
481	379
482	338
483	400
484	654
485	336
486	356
487	341
488	360
489	719
490	388
491	341
492	339
493	389
494	651
495	361
496	320
497	364
498	385
499	763
500	331
501	331
502	352
503	446
504	671
505	505
506	448
507	410
508	484
509	661
510	391
511	510
512	406
513	463
514	621
515	378
516	396
517	550
518	482
519	727
520	389
521	406
522	470
523	510
524	665
525	348
526	390
527	405
528	508
529	663
530	342
531	392
532	320
533	447
534	613
535	426
536	382
537	350
538	448
539	568
540	324
541	478
542	393
543	475
544	515
545	312
546	354
547	434
548	417
549	570
550	312
551	339
552	287
553	418
554	522
555	334
556	332
557	319
558	413
559	540
560	265
561	360
562	313
563	410
564	533
565	320
566	285
567	380
568	427
569	573
570	335
571	287
572	285
573	421
574	536
575	304
576	336
577	334
578	367
579	544
580	281
581	334
582	375
583	405
584	555
585	364
586	302
587	338
588	347
589	487
590	242
591	313
592	282
593	358
594	540
595	259
596	263
597	350
598	375
599	517
600	289
601	283
602	277
603	402
604	522
605	280
606	275
607	307
608	368
609	480
610	301
611	306
612	334
613	307
614	493
615	318
616	351
617	349
618	367
619	504
620	336
621	401
622	444
623	378
624	520
625	325
626	355
627	417
628	351
629	526
630	294
631	347
632	304
633	419
634	578
635	344
636	341
637	320
638	382
639	543
640	299
641	327
642	291
643	367
644	524
645	313
646	360
647	350
648	356
649	476
650	301
651	398
652	332
653	379
654	453
655	320
656	351
657	370
658	381
659	512
660	294
661	309
662	316
663	450
664	504
665	386
666	364
667	373
668	511
669	556
670	289
671	332
672	350
673	535
674	474
675	365
676	342
677	336
678	541
679	557
680	357
681	352
682	318
683	490
684	485
685	343
686	325
687	352
688	446
689	503
690	292
691	296
692	266
693	359
694	454
695	271
696	260
697	291
698	365
699	444
700	232
701	107
702	111
703	116
704	133
705	84
706	76
707	59
708	79
709	83
710	70
711	66
712	51
713	57
714	51
715	42
716	52
717	33
718	26
719	50
720	41
721	36
722	24
723	37
724	39
725	35
726	16
727	19
728	21
729	15
730	33
731	16
732	8
733	11
734	16
735	14
736	9
737	9
738	5
739	12
740	10
741	8
742	10
743	3
744	11
745	6
747	1
748	3
749	2
751	2
753	1
754	1
756	2
757	1
760	2
762	3
765	1
769	1
