22	14
23	37
24	13
25	62
26	189
27	293
28	616
29	1302
30	1811
31	2425
32	4459
33	5301
34	5088
35	6935
36	8943
37	8855
38	10635
39	19499
40	36039
41	61563
42	86709
43	96761
44	91798
45	72520
46	50939
47	29999
48	22236
49	25936
50	40963
51	63971
52	88687
53	101829
54	101278
55	83401
56	59797
57	39399
58	26230
59	24452
60	31920
61	49137
62	72858
63	93729
64	101661
65	89740
66	65939
67	45157
68	29040
69	23845
70	26187
71	36818
72	53523
73	622
74	1331
75	112979
76	128789
77	105262
78	36214
79	25480
80	23103
81	30324
82	39896
83	54024
84	64649
85	67316
86	62366
87	48834
88	34701
89	25348
90	20931
91	22435
92	28882
93	38371
94	50588
95	55143
96	52892
97	45526
98	34615
99	27319
100	22008
101	19321
102	22540
103	29012
104	40362
105	44105
106	45691
107	38811
108	33157
109	25834
110	20915
111	18760
112	19159
113	22675
114	27930
115	34607
116	38723
117	37249
118	32463
119	25467
120	21713
121	17674
122	16775
123	19578
124	23260
125	27956
126	30767
127	32657
128	30471
129	26676
130	23633
131	19601
132	18811
133	18730
134	19643
135	24999
136	27760
137	32299
138	33716
139	29050
140	27001
141	27203
142	24389
143	22221
144	23370
145	26327
146	28160
147	33547
148	34571
149	31809
150	30584
151	29772
152	29813
153	31638
154	34490
155	40205
156	44943
157	48517
158	46021
159	41485
160	33965
161	31027
162	32438
163	38319
164	45308
165	56857
166	69244
167	77174
168	72885
169	61849
170	45337
171	37346
172	34145
173	36690
174	44638
175	55784
176	67340
177	75143
178	72806
179	62522
180	53581
181	42098
182	37814
183	36944
184	39283
185	46103
186	52801
187	59456
188	62601
189	58656
190	50896
191	44887
192	40046
193	37287
194	38143
195	40336
196	43722
197	48314
198	50173
199	50047
200	46798
201	42818
202	39143
203	37655
204	37118
205	37528
206	38208
207	40080
208	41388
209	41321
210	39888
211	37280
212	36050
213	33730
214	33455
215	32610
216	32696
217	32402
218	32809
219	32393
220	31429
221	30614
222	29740
223	28337
224	27886
225	27067
226	25952
227	25750
228	25512
229	25210
230	24938
231	24044
232	23493
233	22582
234	22059
235	21484
236	20891
237	19769
238	19177
239	19427
240	19067
241	18442
242	18051
243	17164
244	16653
245	16205
246	15843
247	15124
248	13826
249	13776
250	13860
251	13934
252	13433
253	13318
254	12626
255	12249
256	11916
257	11539
258	10839
259	10493
260	10371
261	10454
262	9963
263	9745
264	9706
265	9319
266	8819
267	8543
268	8640
269	8064
270	7570
271	7811
272	7674
273	7431
274	7467
275	7123
276	6962
277	6585
278	6664
279	6493
280	6136
281	6178
282	6518
283	5889
284	5876
285	5936
286	5460
287	5524
288	5249
289	5412
290	5322
291	5566
