Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
MCW_CT_ROA_082_R1_trim	0.0010871985317383829	0.0015855034250837742	0.0011325025747446035	0.0011778028111208594	0.0007134767836919592	0.0012684031710079276	0.0007134768644934161	0.0013137038793675558	0.0010419036667194792	0.002027185807434336	0.0016761093153965475	0.0006908288394539824	0.0008154046241596236	0.0006908289176907922	0.0014156335090191143	0.003306921000601814	0.0033748721965344364	0.0028199438661294504	0.002831269903827424	0.0035334388457433103	0.0027973117720619	0.0020612170127416057	0.0027407446920439237	0.00320511078131314	0.0022311268470360953	0.004813380700019582	0.0030580111510942923	0.0025371594755374217	0.004576403970506209	0.002265995463703681	0.002232549621531842	0.004851937680261388	0.002075623940496058	0.00426742984050254	0.0024303022807705514	0.002489168423386863	0.0013769316159999454	0.006117591733117155	0.005418491795319723	0.00391071807759162	0.004639561216943126	0.006488410034204677	0.002476107894766349	0.007505036693847251	0.002216764003661713	0.0031461868515567804	0.0026681927280278552	0.0035848080196030866	0.005098059350878669	0.006255443848689819	0.007014914392380092	0.007343155367391469	0.005223333486766169	0.003545686991262826	0.0025429663259386994	0.0034174589305597846	0.004950579493545457	0.003475933729134903	0.0014066750473526828	0.0025096342790169998	0.0024263816978677293	0.002933245588007536	0.0028747963193680804	0.004806993261469446	0.002099038239396247	0.004084839005440116	0.0026453964133308443	0.003542274388116378	0.005779672332202995	0.004643920224847932	0.008605319627139474	0.004229547675530736	0.0041236260227912385	0.3838824723777698	0.01541009032738594
MCW_CT_ROA_082_R2_trim	0.001030573608210342	0.008052091482631266	0.0008380518104014234	0.001234427806471618	0.0022536803789716445	0.0008380520002206114	0.0010872029642588822	0.0009399778822071814	0.0011098541572362095	0.0014609331195010449	0.0016081594841205577	0.001449608549066418	0.002400914431296418	0.0011891322822460964	0.0014382842967101228	0.0022423650019824546	0.00520953662304246	0.004518708301750507	0.0029445223673280328	0.005311485799250073	0.004530062628115834	0.0024689341826315916	0.0026161707211083867	0.002480286816290252	0.003624175287768012	0.0033976897295427654	0.0021066368234000685	0.0028656410767561396	0.0027979667504130965	0.004520713194058355	0.004669208665461966	0.0021653190484250367	0.005002228316899898	0.0030192331964916967	0.0051223084597366115	0.005354018258907364	0.006088862798459552	0.003156082283280831	0.003046274970469958	0.003739963430706198	0.009396339195439031	0.00487087664672654	0.003400694349331477	0.0031529123522249466	0.003936395013661081	0.004627504516624701	0.004145059186127901	0.007540360933559722	0.003730157717629491	0.006627199904490354	0.0046243317657093325	0.0037185967887330947	0.0035277767702358988	0.0024334443560961984	0.0021026029718139738	0.006804716012901128	0.005482946815544295	0.005942322860451187	0.002946102603450196	0.007862349049698465	0.003312946370803666	0.0034202239933412678	0.2904546968761988	0.003913134256054812	0.0051037925197155755	0.005174722547725332	0.005860917836051226	0.0036194160775554823	0.006808487786915429	0.004258203738565522	0.007210666160771108	0.00847197556732327	0.00864885175037581	0.023913215932330468	0.015937370857894498
MCW_CT_ROA_090_R1_trim	0.0006574699687020168	0.0011762135598483397	0.002901327830984203	0.0010254173207220674	0.0007479518183915079	0.0018698798843449133	0.0010073224500687754	0.001676860227607839	0.0014235221472601088	0.00281085746171971	0.001670831883670532	0.0009047826630612888	0.0007238262177697526	0.0007539857344692661	0.001538130991095609	0.002720380694055371	0.005380442850257027	0.002629903193625356	0.0021111609479136785	0.003178808650075175	0.003154684875934025	0.0020810219663630848	0.0026902514456180753	0.0032572741718244697	0.0017432482457282728	0.00507897351411825	0.00341416829171426	0.002533547944951794	0.004234902948029356	0.0035417221506302277	0.0022812893775139825	0.004473697556310631	0.00263996655639621	0.003663895286598233	0.00369082369261949	0.0027734255450901466	0.0012485920003801538	0.005131583568475311	0.004194802500078008	0.0016901328645058786	0.003688681837656174	0.005213226795642674	0.0023372299705404186	0.006609462103462556	0.0014891531461363548	0.0036815389512484947	0.0031914482836549124	0.004073354591218595	0.0048863842679241305	0.002333627908816319	0.004784399947256775	0.0049314252928506705	0.006394510280628574	0.003120240452634196	0.0026674044295601235	0.003355060937369615	0.004570530470269664	0.003958598797547244	0.0020271094783625133	0.002138462282050304	0.002325652987570124	0.002254469384305761	0.0030970356275236	0.0031289578406822308	0.0025348887373788267	0.004337349129174472	0.0031307758699967384	0.004536103267872089	0.004379414410939143	0.009118634495087425	0.005148334800892406	0.006586251468229918	0.006435882011180802	0.005965680585706405	0.00534854121477126
MCW_CT_ROA_090_R2_trim	0.0006635018032772646	0.004047381751157922	0.001676859216147937	0.0018336877759315571	0.002931488932181632	0.0007479520439689641	0.0013390755143286508	0.0010435138646499786	0.0015803510490484869	0.001200344854854481	0.001544162504766697	0.0008263682652871343	0.0007962089836259622	0.0016587690160526016	0.26677231317538674	0.0028772106040350796	0.005374412584545964	0.005959507199422482	0.005084883473833147	0.004481699856277978	0.003745812877887526	0.001978479929044954	0.0018638745464044143	0.2652990933312101	0.0037096832081340387	0.003402071463406469	0.0019363067283582438	0.003920975099455533	0.006129167253090027	0.004428693420198474	0.0026434407604322063	0.001980307053853726	0.003606689375720129	0.0042929172307418825	0.006347413740523051	0.002755460565846847	0.00239435920491999	0.002650978374810731	0.002938530792888464	0.004925119935791029	0.010720173708280049	0.0049691678757695775	0.0021590298183608216	0.0025601759412561416	0.003830859539093765	0.004161605269032985	0.33070318526105486	0.009430646877096426	0.0045775629956156345	0.0062980292321436395	0.0047101920322315	0.0035802366318263014	0.0034900063989913624	0.0027636672143160046	0.002294426305985481	0.007886831712692059	0.003055810890710288	0.0024316915140112196	0.0019482711905122005	0.009459269258703232	0.0028386688311404394	0.0033574116720383	0.0036910816194671587	0.00431080979761399	0.006631250212628722	0.00568806009268192	0.004110722954108618	0.0055095192091994035	0.0062818238148392505	0.0041298887558146955	0.00589252196314949	0.011077809963575875	0.004229716024677078	0.012578615425302735	0.006197197172044288
MCW_CT_ROA_091_R1_trim	0.00042840111300698926	0.0011075739564223982	0.002904769432881384	0.0010135346582355908	0.000626928654578716	0.001588219590166204	0.0009717396176674802	0.0016091177207537108	0.001400141393383099	0.002486818815396543	0.001682259786885897	0.0010239842181044589	0.0007000709161389229	0.0009508425875916713	0.0016195670447990006	0.002277842920370164	0.005339348511711459	0.0024450245630929187	0.0021524575213553044	0.003228687968832399	0.0030197126633688064	0.0021002199902073323	0.002267401917887659	0.003249597509658932	0.001703166677951452	0.004963231337362014	0.0033541341898182904	0.0023301637185567654	0.0039812444722353655	0.003249999921623796	0.0020901998575946837	0.004358529501130239	0.002519433351213295	0.00344018722147162	0.003315417874955197	0.002636321628309407	0.0012349513847781984	0.00472172448685272	0.00364499698502189	0.0018555835978151499	0.0032237953480108083	0.005223219442928903	0.002125165704773672	0.00631905358206969	0.001567987121599108	0.0033502533615725086	0.0027038939936213854	0.0036426142021337123	0.0046576838983760065	0.002380387673598657	0.004382505512943665	0.005058785908713937	0.006291392710801113	0.0033277247306102843	0.0022234114660668884	0.003206632643188587	0.004082701328209247	0.003980189772780082	0.0018926757123947883	0.0020068039573282125	0.0022674478154704053	0.002117292871903893	0.0025881283004965494	0.003089541708926241	0.002391422582135117	0.0038933060099590766	0.002817241518090715	0.004151184286752741	0.004170700172754792	0.008854470014250488	0.004747333339291681	0.006539843617013187	0.005559730702048376	0.006077194815009589	0.004958028245116733
MCW_CT_ROA_091_R2_trim	0.0008359046107453448	0.004054139056551688	0.001849439724251672	0.002016620716274422	0.002518163692342672	0.0008359052221402455	0.0012120625721033559	0.0009299448511356822	0.0015150786900525158	0.0011911655638632967	0.0012538584882771547	0.000909047404000937	0.0009194963208131023	0.0014210397685293398	0.26068765577234193	0.003082402761164149	0.005193066076071208	0.006196153285936069	0.0048691524978856805	0.004200429446891212	0.003751131347483701	0.001995732059074087	0.002058425642926262	0.2611277341038192	0.003458578816674947	0.0034272432822374547	0.0019539678608858474	0.00373035918865837	0.006008464934389652	0.004493612225718531	0.0025919014575787776	0.0018082730897920475	0.003209563705291797	0.004057403899395206	0.005888778237502271	0.0032120436360836167	0.0024283312570403293	0.002806195745137114	0.002545618158323831	0.004603132394895493	0.009768244717847928	0.004856189376638042	0.002073297410282286	0.002444115303583562	0.004120269162453887	0.004199099443137284	0.31719008543128047	0.008603276364229598	0.004726215910552865	0.00593991437036692	0.004278335545967475	0.0033612264529822968	0.0033015041456758744	0.002827161482751959	0.0020384944891780736	0.007715540315856731	0.003254308793697703	0.00244882457533486	0.001961808055808089	0.009074974357337217	0.0032319619339747085	0.0032752992187738356	0.0035832043717797645	0.004295662638831226	0.006228388149042819	0.005655990497018157	0.004263232728722436	0.005650526382931667	0.006124989854400076	0.004060242396471069	0.006178569741391368	0.01086199043511421	0.004404271588381845	0.012271627959957086	0.006527975148807063
MCW_CT_ROA_093_R1_trim	0.0006893996512196737	0.0010713672173556271	0.0026551276990654043	0.000940939991598617	0.0005496580661016928	0.0016676068304803126	0.0011552136702768646	0.0015651284900618531	0.0013788040551745212	0.002496754452118445	0.0017980360229530013	0.0011179498588308814	0.0007732489405092077	0.000857095370865167	0.001518549831492208	0.0025433382982774986	0.005086676596554997	0.002711030933328762	0.0020309448924530835	0.0033445414288998934	0.002906679381525705	0.002124124124870177	0.0024501985499296433	0.003251418699253646	0.0016583197903883786	0.004770018051537064	0.00366144030999822	0.0023385390205732737	0.0039225873199616275	0.003718004544165654	0.0021248320171179448	0.004091953941562983	0.0028251218788347184	0.0037403031940137243	0.0036765230766675435	0.0029316497074465676	0.0013080214978938986	0.004459364253586563	0.0035925165634660148	0.0017611627271267587	0.003408926673611611	0.0045253796015686095	0.0023984534620395915	0.005780234345580181	0.0015929723434091392	0.0033553432925964447	0.002970117617625123	0.003984411354118194	0.004757321736601076	0.002159217592915899	0.004535845027440887	0.005075892431060464	0.005916824826681409	0.0029598802142436786	0.0024711164504122966	0.0031505447020017535	0.004135438126413974	0.0038945865247306246	0.0020121388883948873	0.002209564011273053	0.002031446796408402	0.0022549980494266874	0.0029797718855738725	0.0027535477124356867	0.0027457299968591782	0.0044142184298899614	0.0031973700409826354	0.0043299891099707385	0.004266948420721115	0.009670061158312517	0.004507712114481687	0.00630547474744186	0.005931123239693445	0.005875274621617235	0.005160412310241755
MCW_CT_ROA_093_R2_trim	0.0007825617662493594	0.0037358109057357087	0.0017421364200885284	0.0017141877074667875	0.002683076661648941	0.0007918803384962379	0.0013694871736346702	0.0009409403422395666	0.0018352999923606803	0.0012017959862808932	0.0015092323094216902	0.0007825649011816171	0.0007453001836233327	0.0017514557578549065	0.2634823701488505	0.0034097502460423606	0.005151890399074933	0.006213943754399602	0.0049748833604125985	0.004220271332702995	0.003838307746012469	0.0021334406575096413	0.002301137041188676	0.26396111415756873	0.0031582604301550704	0.0035402481024503084	0.001975128474188099	0.0038292401147840345	0.005851279119430943	0.004118708637612252	0.002544242560816484	0.0021905067909905106	0.0032634793351826387	0.004384143504397016	0.006019075149039766	0.002922526620435968	0.0024854456600287827	0.0025150449239381228	0.0029847087476293087	0.004534576756752655	0.009899425964785468	0.004959931579346883	0.0023611922408757462	0.002413961590531622	0.0036287218518461987	0.003607318148967386	0.31356851617248976	0.008184983735739072	0.004331617779601072	0.005380290720555191	0.004859141015101878	0.003930441959085177	0.0037582073922854354	0.0027814676374253626	0.002401098022125518	0.007216456661403451	0.0031541793179248982	0.0023932013611231333	0.002011763737653816	0.009080878662561674	0.003133253175123439	0.003269054900856431	0.003865782106995571	0.004685873483701732	0.006948646879407753	0.005608500077948645	0.0047490256794798635	0.005706457277727623	0.00638529102755376	0.004117413183699676	0.0064354544899832365	0.011834690866474177	0.004526228488260919	0.01320988166203557	0.006560237339775702
MCW_CT_ROA_100_R1_trim	0.0904689457335604	0.0005908977488765427	0.0006116310666286004	0.0009744632573445502	0.0009951968276442457	0.00044576524571565175	0.0008085976739340246	0.0006738313949450205	0.0024050619920278414	0.00086043344490287	0.0007153000927505787	0.0008604336232994644	0.0007775005038203264	0.0007360341917945457	0.0008293345585369212	0.0019593045194624247	0.0013269370819305897	0.005390683013014456	0.0012129038036663283	0.0015239085704618002	0.0014098770804887421	0.0015446674812973425	0.0014306328134710874	0.0015446750076352558	0.0015135768360542295	0.0014928484782638668	0.001679475257286279	0.0011922542043548588	0.001721079207901288	0.0017108934347730691	0.0017215111424808698	0.001794434183784497	0.0014941352080303128	0.001723121203618845	0.0018587530446167188	0.0016206857682492075	0.0010084165354945468	0.0014770930434430747	0.001780018820315948	0.0017615244086307193	0.0018912717287268503	0.0018781563387828897	0.0015729707463334474	0.0019236352923521786	0.0016794220734251887	0.14430515615656658	0.0017380779190047054	0.0018933797813654861	0.001668759659707397	0.0015415703999376424	0.0016227090397744497	0.0010290937953307607	0.0014110576207584213	0.0015232614250166225	0.0015251942463841402	0.0018069424309270843	0.0017713345609287425	0.0008885172810915548	0.001906397917071919	0.0015669924142697879	0.0017317488863191723	0.0018659409001229794	0.0019010589245964684	0.000981671606773207	0.0015565815629281705	0.0017236698142858704	0.001567180231229667	0.0019462835355465863	0.0020117958699396856	0.001919703510847955	0.0018167726632397488	0.002381415870195005	0.0016919994495361791	0.0017671994250711206	0.002418932546373945
MCW_CT_ROA_100_R2_trim	0.0037423271925994396	0.0005908976876203825	0.0006427308847429061	0.0009122633803898827	0.0008500637807001312	0.0008396971492281784	0.09804763095443948	0.0007567643328054642	0.0005701653220267823	0.0007671331147003956	0.0005805333484272003	0.0004976001161066938	0.0007153003893618453	0.0009641015242445098	0.0007878679939616138	0.001938572143132971	0.003161843248873762	0.0015031716922706913	0.0016897724913124443	0.002177012469201753	0.0018763811097975292	0.0024984247483796004	0.002342923076444604	0.0017934837654989912	0.001855689169783326	0.0015135849955209288	0.001866087488401748	0.0017209981996907388	0.0018247683269984841	0.001814599186665537	0.0021156284272013815	0.002292370131267752	0.0017017207301959138	0.0023979665243873192	0.0014850178316371937	0.0019325147159437138	0.0022249857793257026	0.0017269552644722753	0.0021134218319182082	0.0020120348876424463	0.0017767448967444706	0.0017947719238475123	0.0019222606122780276	0.0018822198283883413	0.0016699258767003807	0.002012349584939447	0.001825902073954652	0.17644772133929182	0.002223290847872029	0.001879730700870087	0.0020710911860027372	0.0016218216541901461	0.0020195042172324405	0.002059248474486468	0.0020209577812937453	0.08567323479724095	0.002353263237162551	0.0018933168424675986	0.0023202757813500117	0.00263408916804126	0.001975146002907369	0.0027334760507706844	0.002495782707638674	0.002188838981279223	0.002468884961773628	0.002143838459390042	0.002505674333310794	0.0022879655061503524	0.0023548153679839785	0.0021304088629850535	0.00265976181165	0.0017268883248264693	0.002124421456556147	0.005003075382895542	0.002463826067958608
