Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
MCW_CT_ROA_101_R1_trim	36.45429592559415	40.57264920908321	40.53608290412285	40.954838640528685	40.015421945659114	40.35542805160276	40.30124240713514	40.3391417950503	41.04275351020703	40.247649436204654	40.027392708764566	40.29733116694333	40.33574724378118	40.706672032400725	40.74086987860446	39.992692787944314	40.61041582268825	40.04798047970097	40.53098378555806	40.259456328220075	40.31836305901768	40.39768420400374	40.3083652869664	40.484660956417834	40.445146266407086	40.43708710531803	40.43278218386223	40.43615560288145	40.44247042813776	40.41128018472006	40.44841746737824	40.49999430354658	40.51974593574958	40.581802521261274	40.507815306288435	40.433601197166794	40.489328943825626	40.479178451603715	40.489320582850716	40.53343588197327	40.50323953140574	40.55042219439556	40.58200899478835	40.55720634429951	40.58547341882331	40.491650122257745	40.57795754497614	40.61501813768404	40.631971473400725	40.61928434679964	40.64110498131649	40.57999483491423	40.57287062692095	40.59025447272509	40.581621840104276	40.5079942239307	40.510454803318936	40.482368369819156	40.579625764009926	40.61373401191337	40.749067796901954	40.739796955311334	40.727958284438394	40.74819470557206	40.66968428207986	40.6525997273527	40.60727930770116	40.59321554682924	40.589444234682794	40.664945881128666	40.695252004245894	40.76984133925594	40.73663092074569	40.72725721029487	40.65995546130244
MCW_CT_ROA_101_R2_trim	35.68236337745642	36.74649008898328	36.57757759953805	36.91140756212453	36.35764792178496	36.70796469069187	36.62293279609059	36.77561909355359	41.57561203940565	41.23665675133164	40.878452121752694	41.24521190731742	41.09015328360926	41.19759834633431	41.19498966626413	39.79844450521745	40.1208523956084	39.801863104912485	40.070225406387145	39.92644955593575	39.97865908494867	39.97883744177638	39.950348216296874	39.987562479840484	39.99470769302911	39.98289426262783	39.97101466265641	39.919269037722984	39.90312292053877	39.91013255956253	39.99135659828301	39.98920837635071	39.98070496033668	39.98283433622283	39.97829354660996	39.9804184813082	39.959029390222014	39.980541512431195	39.96064941426112	39.91436400120897	39.92409296699341	39.94559069267352	39.96694998507866	39.989839969424786	39.960468216759324	39.910880545296884	39.91797651585344	39.871352279991015	39.936408471245265	39.91088869312702	39.86846587180354	39.960915113522596	39.872825013999766	39.88661524763155	39.876251865087205	39.82567225071969	39.848462000621325	39.852544847236985	39.83732087252189	39.87569291117919	39.8735831498137	39.779821442513146	39.74399061142749	39.80173929168872	39.79116384351122	39.7924731062617	39.85921796616113	39.83446504531259	39.84597634300276	39.842678536191606	39.850819884079094	39.86571921864021	39.792114541014335	39.79128177949101	39.7633391564664
MCW_CT_ROA_102_R1_trim	36.737760891955645	41.570758216544704	41.33817865418658	41.691745469560885	40.79409139535447	41.24840964456333	41.185513542745	41.28790989826298	41.97884695456206	41.468822194780245	41.13913816332652	41.494777818816	41.43571623615071	41.71988378448452	41.755166035824374	41.1969213903886	41.77807755963265	41.29794046618548	41.762935529179146	41.54974429355131	41.59242070162522	41.680433861484396	41.58337350737142	41.73807503719906	41.686758721122544	41.67085550750573	41.678077386461325	41.70986827416834	41.72799657529487	41.72321913787446	41.76865095658649	41.81652185771016	41.83384946629916	41.87848845265396	41.794555960630376	41.72462728449359	41.75778341957618	41.76446844755077	41.803102980644304	41.847757842099014	41.83295094063008	41.87548745344309	41.894146983697325	41.85292676303127	41.869306232051954	41.76687554575118	41.83704238599486	41.87408453629037	41.897644874841795	41.89623318129018	41.92928923177366	41.87931504248633	41.860533038041176	41.86046480551942	41.83242036511106	41.75655379644348	41.74093547808339	41.72615110157039	41.81700293774653	41.853168524688606	41.977130238764964	41.97066415705438	41.958505176064044	41.96327701441883	41.87925011333304	41.8440053535503	41.801363523460815	41.7848725837202	41.78113612963196	41.850390147226584	41.89661410619965	41.959913913233954	41.92513682973017	41.91410816748519	41.859539660083655
MCW_CT_ROA_102_R2_trim	35.70041918819976	36.82731483838919	36.55164483174781	36.89057728794131	36.29600126834799	36.66654618397096	36.55918765237299	36.73129076647845	41.53595270102072	41.27344222780228	40.76547533451356	41.28057357030191	41.07299878323317	41.22755963536131	41.24382610907674	39.911670182217144	40.272481016356764	39.913938018660666	40.20588315737043	40.049669874437214	40.09294213721031	40.102548072310064	40.09577334470065	40.16527261734308	40.16675563167397	40.14641076061353	40.1181942587656	40.06496723418932	40.049972574493914	40.0691096776145	40.14248195295251	40.14530163896936	40.17067881660491	40.16780543662296	40.16703319166675	40.164845186837944	40.15359369063672	40.13898435002369	40.11842207888936	40.087855070848	40.109763046186586	40.1442383321131	40.17738935234819	40.19310968349443	40.172482960528015	40.12662002531136	40.1282483903163	40.04861471593333	40.11724149024117	40.10243608249347	40.053652228695235	40.135553959401435	40.05853536129606	40.08457171255813	40.04923669412454	40.0044127620512	40.008681716275184	40.0118832975529	39.98596029789578	40.0037199430888	40.01738877172595	39.95861276685551	39.92556199510298	39.98032589495673	39.98078624935423	39.96994681350194	40.00928431483391	39.94863698188792	39.966397901144745	39.94354615768675	39.96018792110812	39.97356726234392	39.91302021107456	39.90540899280869	39.90771651086327
MCW_CT_ROA_103_R1_trim	36.10130009033796	40.32221991593586	39.92483738894266	40.565493005162125	39.71183125410093	40.238409333602085	40.13296804878828	40.20954404536602	40.543594909652946	40.10930460051583	40.57389630501321	41.07587419230194	40.92150740603586	41.29304816641189	40.05901413104707	39.484228675996164	39.81981014928727	39.53732717866333	39.750124422195334	39.59160228984014	39.58478190667461	39.61644375216842	39.59394568779499	39.662839149052964	39.649616050753224	39.667508667859046	39.64029524102788	39.70171387962871	39.638642029450146	39.673395174613006	39.66258715872996	39.62191620142171	39.64407160785529	39.62814266007382	39.62969904149129	39.632862825282004	39.67939324980741	39.655377129727945	39.663337127949106	39.68088653635363	39.66325656026502	39.68673462538622	39.7109999099192	39.72505403651332	39.779129397445416	39.83599332491913	39.80056191298775	39.85494458715531	39.87053350238911	39.83030773968723	39.87051736168754	39.93911589700089	39.8024441182831	39.80488466479695	39.792489077337436	39.823565625986014	39.75444507414885	39.76818812401715	39.84890112949522	39.926398088624246	39.945440920788556	40.07318637268927	40.01134761475606	39.936602950392505	39.86132661435723	39.78146549144578	39.866742016057785	39.77672178723852	39.87325868956246	39.945199891613285	39.94817902010803	40.01567905314082	39.994529202000116	39.815793953765215	39.95211262047607
MCW_CT_ROA_103_R2_trim	35.423726611143024	36.38027336069142	36.06353185169683	36.50243654016871	35.81703833408597	36.28899806114533	36.22710421635581	36.338514693445546	40.952657084593994	40.54675524845601	40.07662817174609	40.547791075442596	40.34375792045473	40.51852405395194	40.4742902197379	38.938655570120034	39.343842559524894	38.97122472929974	39.29354605535567	39.11217846658051	39.14551517428362	39.17363873094892	39.12024837922648	39.129008331716165	39.136768492169296	39.14575724130892	39.124877852965525	39.13279710730439	39.146804562955516	39.11910236893927	39.13419473485639	39.13096261146948	39.141658566520974	39.07410519871689	39.10388359729284	39.090376717330976	39.108386697731454	39.089791685525796	39.107680845209025	39.133330059442656	39.106526947400226	39.11822661485611	39.12549853229741	39.14107911529748	39.11863495686206	39.05477015660467	39.09719585051225	39.085865693889104	39.05752732906141	39.111882326014886	39.08166018701305	39.06704410232817	39.021177989209654	39.04427925883411	39.030497942025164	39.01757293208717	39.01189052398038	39.06290736605203	39.04261697588357	39.077300136621744	39.095982382728096	39.14433062533647	38.9261465865419	39.006417331035834	39.049248004434325	38.99338521166673	39.03047838740576	39.00143602219908	39.02771522938497	39.068555171643624	39.09675825240127	39.09439842324012	39.07742771539872	39.03379394943557	38.9752199674051
MCW_CT_ROA_105_R1_trim	36.50015129238276	41.248101662460414	40.90970570277952	41.414251492657456	40.736620618962526	41.144097893132866	40.998659211222744	41.12795122747336	41.56936049301244	41.26753425123354	41.61578920067472	42.01478183245617	41.911585750967866	42.19041854597927	41.29073424271035	40.850900028884915	41.11734723626417	40.85046933927669	41.05859847452578	40.92572636500407	40.95109350368334	40.95623609410581	40.97156943963076	41.0149963232769	41.00172573486142	41.01845474230287	40.994709792695346	41.03488110478415	40.99412744270762	41.00626905143551	41.00578089643024	40.98311878066796	40.99605346272796	40.99383470172802	40.994502204661416	40.99415713356541	41.03380413047124	41.00875014780655	41.02352115747751	41.03190053411616	41.01435423158876	41.029432386663075	41.049540530848326	41.04309668692107	41.0770006836793	41.11197621348746	41.083541487578394	41.12341154448143	41.13207114975479	41.08677970561061	41.11811170025525	41.171794492620556	41.058156608992256	41.04477907078869	41.020237048192996	41.031363929052524	40.96155528116893	40.968847533166326	41.0329294027238	41.096087813054766	41.11206163232411	41.226386274467686	41.149453884034905	41.077333819871996	40.99234757663178	40.90285687524794	40.95598979639413	40.884030583426096	40.96269430051814	41.03558276035707	41.02355029384296	41.070280488922386	41.05433925095599	40.86723169859444	41.03026220885023
MCW_CT_ROA_105_R2_trim	35.39047113504637	36.48804923280745	36.06443526613516	36.50000965390696	35.843757312475	36.27467740578266	36.16656815837329	36.312514696999735	40.87820584372034	40.56744922304225	40.09063704338404	40.53693969201018	40.354634367558134	40.513735178587005	40.51739828992046	39.00266275360999	39.369859201606104	38.97062171184175	39.31894347419006	39.14832257359876	39.22323184652669	39.20739251311748	39.216538498299975	39.207522112460026	39.225218620383714	39.21416934215079	39.16900417645072	39.154278299570315	39.15526950716491	39.13745880251886	39.169338452029336	39.19708063044052	39.21438337964406	39.16677021347101	39.20222448039057	39.171733493529935	39.16814044467615	39.126822674983536	39.141387790472386	39.14372340771843	39.14856653270037	39.18003287044383	39.19860016298188	39.20990995809896	39.19492702510604	39.173098448044776	39.180757550684426	39.1436167716876	39.097752231747435	39.11539389413416	39.097164623746764	39.100472107896735	39.071380442397434	39.091299276644406	39.06067841075937	39.043299307091004	39.03969776667996	39.05650263194982	39.02010948729938	39.02708401486796	39.04565425701121	39.090918994066215	38.912597126433376	39.00380670700351	39.02563621459843	38.94678462031921	38.9634235342288	38.925645455182725	38.94088402598049	38.95653194158427	38.95666091094984	38.951628028037995	38.92399419276931	38.89474893665044	38.88549271527497
MCW_CT_ROA_106_R1_trim	36.091667772733196	39.86509878390148	39.834482933975	40.186215059337435	39.58199656792574	39.68922724491199	39.576202612955775	39.681132106459884	40.081307840448865	39.582268233305236	40.33892829472324	40.63111107866914	40.562554696417585	40.948908745003834	39.35559877639366	38.79454447697228	38.97791022358457	38.8384155449085	38.96922453287759	38.84185491948481	38.83555175440571	38.82382003880991	38.81799942539248	38.82924212471134	38.79065626332413	38.788744542184695	38.70243388613798	38.77688382889116	38.69819915550801	38.746177847104384	38.7291198524294	38.67696788693242	38.69773460288906	38.66000797865343	38.63753692353513	38.62099821873716	38.65971714283706	38.6058560492494	38.62775053604887	38.61730898000057	38.61292203781507	38.61239131058442	38.630593772937885	38.64828729260405	38.68826006397892	38.716347506287605	38.68347207475715	38.71751248524471	38.721730080507726	38.66734316846868	38.68487737016269	38.759568586346376	38.63260563213786	38.615238375735146	38.61034030303755	38.61377154461536	38.53292728510786	38.5278754491065	38.63217934597493	38.69530743046238	38.702864792852985	38.835798050347385	38.774349809305015	38.68361267452206	38.608050133280706	38.53393910583133	38.59128173545154	38.4736128930823	38.53780599503011	38.61556011245441	38.59805675243212	38.64479089920237	38.61692284074064	38.36667613535334	38.42096697974799
MCW_CT_ROA_106_R2_trim	35.909478846188705	37.08009605816387	36.75012675169011	37.015301568369395	36.49004861547303	36.770385825804624	36.70039254554591	36.84454258404132	41.60468602043806	41.35951079146318	40.940730968500844	41.30594647282104	41.10179301134102	41.29229303258807	41.20087997285578	39.861218957110495	40.16550561805271	39.92747392559827	40.18386359411528	40.035967452055424	40.069505424902815	40.05740255166115	40.07530629811333	40.0572353385247	40.05652330542319	40.05519976528082	39.99707499093216	40.02967091966216	40.000525404810624	39.99904436941534	40.01720948251395	40.005387167359736	40.015189191094024	39.95847466966047	39.983095280638395	39.95571464158574	39.95191077820448	39.93747396328562	39.95258254590217	39.936024789393244	39.959198382596114	39.96240164044285	39.94846548052823	39.95770058196297	39.91563279455868	39.92051602301245	39.91372221949077	39.862844790878924	39.83363759648495	39.84981177058794	39.8351273253469	39.82355292969308	39.77444051791422	39.78207899384039	39.735124470759935	39.6893990471043	39.65753362569329	39.64118057230876	39.62123940408796	39.6348687953207	39.643674408846636	39.64236289704198	39.442878565807426	39.452700977210384	39.36598007558058	39.21853108414534	39.14745503281674	39.04231356932023	39.022350838773924	38.996761297850284	38.98138064141756	38.9195097984485	38.838971509482036	38.801251405416906	38.67897531374983
