pscore	qscore	npeaks	lpeaks	avelpeak
9.90	5.88	497	49755	100.11
9.60	5.65	623	62480	100.29
9.30	5.51	1061	107025	100.87
9.00	5.29	1227	124274	101.28
8.70	5.11	1730	175472	101.43
8.40	4.90	2235	227951	101.99
8.10	4.67	2670	272676	102.13
7.80	4.42	3096	317444	102.53
7.50	4.29	4834	501833	103.81
7.20	4.05	6943	727335	104.76
6.90	3.83	7207	756268	104.94
6.60	3.62	9151	967206	105.69
6.30	3.38	11018	1173811	106.54
6.00	3.16	13858	1492217	107.68
5.70	2.89	15075	1632095	108.27
5.40	2.75	28333	3129162	110.44
5.10	2.60	35743	3990200	111.64
4.80	2.36	42643	4807104	112.73
4.50	2.11	48484	5512994	113.71
4.20	1.86	56842	6552296	115.27
3.90	1.60	62478	7273887	116.42
3.60	1.32	67091	7885272	117.53
3.30	1.20	140894	17708635	125.69
3.00	1.09	181742	23563308	129.65
2.70	0.85	210301	27858605	132.47
2.40	0.59	234793	31734046	135.16
2.10	0.31	249431	34214398	137.17
1.80	0.02	253531	34980869	137.97
1.50	0.00	270913	1997701934	7373.96
1.20	0.00	117848	2689887075	22825.05
0.90	0.00	13347	2909363242	217978.81
0.60	0.00	18	423789292	23543849.56
