pscore	qscore	npeaks	lpeaks	avelpeak
9.90	6.76	5505	1030546	187.20
9.60	6.50	6173	1163504	188.48
9.30	6.24	6990	1328937	190.12
9.00	6.04	8674	1646001	189.76
8.70	5.79	10048	1915033	190.59
8.40	5.54	11418	2188521	191.67
8.10	5.29	13015	2511980	193.01
7.80	5.03	14631	2842075	194.25
7.50	4.84	18810	3649053	194.00
7.20	4.59	21501	4206362	195.64
6.90	4.33	24487	4841649	197.72
6.60	4.08	27445	5477493	199.58
6.30	3.90	36343	7215590	198.54
6.00	3.66	42437	8507578	200.48
5.70	3.41	48184	9772293	202.81
5.40	3.15	54198	11128650	205.33
5.10	2.99	76061	15545995	204.39
4.80	2.75	87469	18118678	207.14
4.50	2.50	99719	20956203	210.15
4.20	2.24	111607	23822949	213.45
3.90	2.11	164981	35100654	212.76
3.60	1.86	189468	41075841	216.80
3.30	1.61	213277	47120456	220.94
3.00	1.38	319948	71078287	222.16
2.70	1.24	371043	84415980	227.51
2.40	0.99	421908	98703884	233.95
2.10	0.74	466571	112351189	240.80
1.80	0.63	738161	184110429	249.42
1.50	0.40	836172	218026784	260.74
1.20	0.14	904616	246283407	272.25
0.90	0.06	1440696	438542533	304.40
0.60	0.00	1548891	511774670	330.41
0.30	0.00	428170	2725749699	6366.05
