pscore	qscore	npeaks	lpeaks	avelpeak
9.90	7.01	8465	2101390	248.24
9.60	6.74	9227	2283226	247.45
9.30	6.55	11927	2826358	236.97
9.00	6.28	13111	3092514	235.87
8.70	6.01	14189	3342319	235.56
8.40	5.74	15422	3640695	236.07
8.10	5.47	16749	3952050	235.96
7.80	5.29	22800	5174371	226.95
7.50	5.02	25153	5706390	226.87
7.20	4.75	27732	6300568	227.19
6.90	4.48	30084	6863996	228.16
6.60	4.22	32927	7545873	229.17
6.30	4.04	46292	10261234	221.66
6.00	3.77	50534	11263472	222.89
5.70	3.51	55357	12420523	224.37
5.40	3.23	59681	13515846	226.47
5.10	3.00	84707	18761803	221.49
4.80	2.79	91996	20536429	223.23
4.50	2.53	101069	22798810	225.58
4.20	2.26	110434	25188994	228.09
3.90	1.99	118983	27493941	231.07
3.60	1.82	165880	38024111	229.23
3.30	1.55	181574	42251785	232.70
3.00	1.28	196042	46396657	236.67
2.70	1.01	210832	50839189	241.14
2.40	0.84	288266	70055194	243.02
2.10	0.57	313264	78056700	249.17
1.80	0.31	334984	85765710	256.03
1.50	0.09	450749	119057216	264.13
1.20	0.00	488960	134570448	275.22
0.90	0.00	520835	150508152	288.97
0.60	0.00	338934	2518224376	7429.84
0.30	0.00	165625	2818820790	17019.30
