pscore	qscore	npeaks	lpeaks	avelpeak
9.90	7.18	20854	6771838	324.73
9.60	6.89	21698	7087479	326.64
9.30	6.61	22603	7412503	327.94
9.00	6.34	24285	7885315	324.70
8.70	6.06	25413	8272343	325.52
8.40	5.78	26664	8716808	326.91
8.10	5.50	27909	9180811	328.96
7.80	5.24	30428	9906132	325.56
7.50	4.96	32121	10492559	326.66
7.20	4.69	33844	11142189	329.22
6.90	4.41	35871	11880196	331.19
6.60	4.13	37924	12675466	334.23
6.30	3.89	43006	14119008	328.30
6.00	3.62	45884	15153642	330.26
5.70	3.34	49031	16371222	333.90
5.40	3.07	52301	17680992	338.06
5.10	2.85	62181	20584996	331.05
4.80	2.58	66967	22489499	335.83
4.50	2.32	72460	24765198	341.78
4.20	2.05	78104	27215139	348.45
3.90	1.86	99621	34068161	341.98
3.60	1.60	108702	38261567	351.99
3.30	1.34	117332	42708455	364.00
3.00	1.15	165166	59115716	357.92
2.70	0.93	181042	67716647	374.04
2.40	0.68	195948	77135206	393.65
2.10	0.42	209002	87178120	417.12
1.80	0.33	342279	143780318	420.07
1.50	0.08	363641	164853487	453.34
1.20	0.00	377784	186229139	492.95
0.90	0.00	693033	374284805	540.07
0.60	0.00	697113	422560072	606.16
0.30	0.00	132899	2853257736	21469.37
