""	"Entrez_ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"SYMBOL"	"Time"
"11366"	51053	-0.442889952463206	3.84252220392806	-2.48178071519062	0.0181858783823009	0.0291572715884186	-4.5002842879532	"GMNN"	"24T"
"11367"	9750	-0.817091004168621	5.1861539989941	-4.825211821444	2.90433121505332e-05	8.34412493345676e-05	1.5354332231623	"RIPOR2"	"24T"
"11368"	8418	-2.52674662396244	0.756196407441382	-5.59570511702567	2.90780120785228e-06	1.04274494102772e-05	4.37955785949834	"CMAHP"	"24T"
"11369"	55604	-0.633175972048295	3.33950153499708	-2.58972643374478	0.0140502499259135	0.0231168021014771	-4.15753500705756	"CARMIL1"	"24T"
"11370"	10475	-0.513436416007907	0.44115292856293	-1.66215763695198	0.105694568621674	0.143031898275276	-5.43024128325281	"TRIM38"	"24T"
"11371"	3006	1.39901399150991	4.56904080118616	8.02252283468861	2.41416740525907e-09	1.87974241848312e-08	11.0640000070372	"H1-2"	"24T"
"11372"	3077	0.862961386442372	0.883706304743381	3.30099490018651	0.00227347589305528	0.00443091075441112	-2.05408338464736	"HFE"	"24T"
"11373"	8347	1.97151256045761	1.56918762851101	6.14387980379343	5.65342272860446e-07	2.38302502357631e-06	5.9245243865231	"H2BC4"	"24T"
"11374"	8334	1.36989019600467	3.81819479442354	6.62848128270026	1.34426791849639e-07	6.65184184425231e-07	7.05920466304602	"H2AC6"	"24T"
"11375"	3017	1.58177715091153	3.56106004220142	9.23508031545833	8.7701397116997e-11	1.06967317318422e-09	14.4392401973547	"H2BC5"	"24T"
"11376"	8351	4.64005829297767	0.31702363626317	9.94834573517559	1.36281667284623e-11	2.19260358859384e-10	16.4424713912787	"H3C4"	"24T"
"11377"	8367	3.10788362727492	0.363217487530664	7.3537786313636	1.62023457689225e-08	1.01399208507518e-07	9.51004768735421	"H4C5"	"24T"
"11378"	8339	4.63447687360189	2.30252951252808	11.5433731401527	2.69192471684203e-13	8.54671175619979e-12	20.2945520510875	"H2BC8"	"24T"
"11379"	3012	4.68816051654297	1.46416450669689	15.0299584679294	1.45771641873988e-16	3.11537931342334e-14	27.657768559508	"H2AC8"	"24T"
"11380"	8353	1.4586060782815	2.47216577836369	5.48842750518004	4.00904839454246e-06	1.38929244824428e-05	3.87195067515691	"H3C6"	"24T"
"11381"	8365	2.40665707590873	2.68707013532042	5.71136337270577	2.05699045437796e-06	7.5997403550945e-06	4.50930662932239	"H4C8"	"24T"
"11382"	11118	-0.688182481473388	1.93950835568361	-1.90850785981867	0.0648155353525326	0.0923935938987471	-5.27426678107066	"BTN3A2"	"24T"
"11383"	10385	-1.78577074412199	3.568171480943	-7.97310304375182	2.77406090758239e-09	2.12302395166607e-08	10.9840295993727	"BTN2A2"	"24T"
"11384"	11119	-2.01559477369918	1.66671130360565	-5.11049499293252	1.24157753776706e-05	3.85810520036601e-05	2.86312464019283	"BTN3A1"	"24T"
"11385"	54718	-0.919581604567404	0.664790016014619	-3.16562779817908	0.00326215588386236	0.00615344619958177	-2.3638311913775	"BTN2A3P"	"24T"
"11386"	11120	-0.119698716225038	6.37275433690568	-0.850056184593485	0.401252897193591	0.463686565645633	-7.22886185777123	"BTN2A1"	"24T"
"11387"	493812	-1.18873118024896	3.32713946497313	-6.00511072795249	8.55009666818519e-07	3.44772836360866e-06	5.26580957598676	"HCG11"	"24T"
"11388"	10473	-1.09078026885918	5.26826013580909	-13.5222331159221	3.1942523249331e-15	2.73883227788725e-13	24.588119111517	"HMGN4"	"24T"
"11389"	29777	-0.343784616325303	4.0183688216495	-2.70678626543251	0.0105575662102095	0.017829200443919	-3.9932796340976	"ABT1"	"24T"
"11390"	79692	-0.79186653729012	4.50687517717436	-6.09737839762736	6.49343665071732e-07	2.70132246954158e-06	5.39763483889883	"ZNF322"	"24T"
"11391"	8970	3.76966240098976	0.996667960649228	10.7113414178503	2.00183944532672e-12	4.48581205283776e-11	18.3274613568651	"H2BC11"	"24T"
"11392"	8969	4.71019158072916	0.355256613387297	8.94677434370828	1.89672215384609e-10	2.0653357050131e-09	13.8555194479294	"H2AC11"	"24T"
"11393"	85236	2.79268118383767	5.01216963352675	9.39076214255503	5.80844789039973e-11	7.56789493563547e-10	14.7552671505207	"H2BC12"	"24T"
"11394"	7754	-1.90866871784987	2.30398666576859	-6.52271748082354	1.83685555873582e-07	8.81727614667724e-07	6.91973972500908	"ZNF204P"	"24T"
"11395"	346157	-2.01765123454513	1.26073754549879	-10.0580824496646	1.0294463597094e-11	1.7160235651547e-10	16.7189719369202	"ZNF391"	"24T"
"11396"	7738	-1.13342939797827	3.1478365107252	-8.46443547313724	7.0597969034578e-10	6.373848162712e-09	12.3878162524997	"ZNF184"	"24T"
"11397"	8357	4.87945945711381	0.198854481031059	11.162805261334	6.66653063665423e-13	1.79770343100286e-11	19.3836288947744	"H3C10"	"24T"
"11398"	8330	1.81383251672748	1.42276758694315	5.56069382182571	3.22911066912268e-06	1.14477929366595e-05	4.21429482448519	"H2AC15"	"24T"
"11399"	8341	2.2716539095946	0.239522009969953	7.01992441497335	4.26569118948741e-08	2.39813239663409e-07	8.57050421464878	"H2BC15"	"24T"
"11400"	7718	-0.174790955347272	0.422004776050546	-0.882738578009047	0.383589465247746	0.446206503171508	-6.39910340207647	"ZNF165"	"24T"
"11401"	100129195	0.537801999053716	2.06664239894091	2.71430998476764	0.0103632654267528	0.0175176009497902	-3.6708408928783	"ZSCAN16-AS1"	"24T"
"11402"	80345	-1.92897959048746	1.78977430972694	-8.14823547775318	1.69754262464392e-09	1.38581031027801e-08	11.6551200333467	"ZSCAN16"	"24T"
"11403"	7745	-0.559271799331911	5.79300454411935	-3.4798516370001	0.00139857331236816	0.00284624378337119	-2.27232353814069	"ZKSCAN8"	"24T"
"11404"	651302	1.53664489079893	0.368735947510391	4.24952839438995	0.00015800328852124	0.000389607213421	0.542863748175717	"ZKSCAN8P1"	"24T"
"11405"	7746	-2.52023661464162	3.43117842144548	-13.2738845092292	5.43598940446031e-15	3.97132307563608e-13	24.1488252818614	"ZSCAN9"	"24T"
"11406"	222699	0.792224895375479	1.21032550553099	3.53247422548739	0.00121015145204961	0.00249469603252209	-1.51924452933375	"TOB2P1"	"24T"
"11407"	387032	-0.718998656042179	2.96496668998147	-4.8503763060791	2.69510681555935e-05	7.80567040695679e-05	1.91523144832891	"ZKSCAN4"	"24T"
"11408"	7741	-2.19054727215656	3.57710657197651	-10.8178234197926	1.54091839317497e-12	3.58770901981665e-11	18.4953594091037	"ZSCAN26"	"24T"
"11409"	84547	-2.58947415039077	3.16189338501635	-11.4734025975586	3.17601480974376e-13	9.80115432343123e-12	20.1023568181076	"PGBD1"	"24T"
"11410"	64288	-0.0338517564147098	2.85489435070367	-0.239566119301124	0.812108051242987	0.844919252514789	-7.18138691947978	"ZSCAN31"	"24T"
"11411"	80317	-1.53703423000224	3.84557827102139	-10.4538175826452	3.79237857088095e-12	7.65910701783418e-11	17.5633859983599	"ZKSCAN3"	"24T"
"11412"	9753	-1.62335666410789	3.89130097967155	-12.1742981668768	6.22694549146833e-14	2.53305774125952e-12	21.6818980225061	"ZSCAN12"	"24T"
"11413"	222696	-2.7060308447334	2.58553958480425	-13.3014499876612	5.12273929574492e-15	3.82044291540477e-13	24.2142571269116	"ZSCAN23"	"24T"
"11414"	114821	-1.12396270660732	2.90861110207143	-5.9780570094945	9.26907580749866e-07	3.70426727567885e-06	5.24939075342053	"SCAND3"	"24T"
