23	2
24	2
25	11
26	212
27	240
28	647
29	1209
30	1689
31	1957
32	3562
33	4542
34	4774
35	6812
36	9200
37	9333
38	11221
39	19672
40	36453
41	57227
42	78565
43	89555
44	87734
45	68104
46	47714
47	31326
48	24083
49	28317
50	44665
51	67042
52	93369
53	102582
54	99776
55	84578
56	60688
57	43315
58	27959
59	28507
60	36773
61	55188
62	77636
63	98069
64	104427
65	91360
66	68055
67	46303
68	31868
69	26173
70	30085
71	40203
72	56743
73	289
74	562
75	98508
76	114413
77	92968
78	34385
79	26007
80	25487
81	31084
82	39849
83	51524
84	60645
85	62560
86	56080
87	44644
88	32885
89	24539
90	20930
91	22488
92	27930
93	36779
94	43805
95	47626
96	45501
97	38476
98	29854
99	22744
100	18923
101	18579
102	20699
103	25722
104	31510
105	35745
106	36170
107	33015
108	27045
109	21283
110	17202
111	15510
112	16186
113	19220
114	23234
115	27649
116	28426
117	27766
118	24414
119	19557
120	16418
121	14278
122	13912
123	15363
124	18107
125	21416
126	23316
127	23925
128	22238
129	19096
130	17268
131	16069
132	14693
133	13857
134	15379
135	18154
136	20810
137	24241
138	24947
139	22214
140	21974
141	22999
142	21437
143	19366
144	19988
145	21798
146	23504
147	26309
148	27837
149	25380
150	24223
151	25892
152	28251
153	31484
154	36368
155	41922
156	46224
157	47951
158	45011
159	36654
160	30258
161	28648
162	32030
163	40327
164	51491
165	66567
166	82020
167	89831
168	81453
169	62665
170	45937
171	36519
172	34561
173	40055
174	50699
175	66510
176	82222
177	90203
178	85763
179	72018
180	56614
181	44781
182	38887
183	40204
184	45073
185	53828
186	64213
187	72526
188	75042
189	68415
190	58210
191	49536
192	43555
193	42087
194	43437
195	46853
196	53319
197	58087
198	61230
199	59397
200	55108
201	48981
202	45456
203	43072
204	42695
205	43979
206	46578
207	47995
208	50264
209	49497
210	47485
211	44986
212	42424
213	41128
214	39732
215	39622
216	39500
217	40247
218	40332
219	40375
220	39347
221	37550
222	36136
223	35156
224	34102
225	33844
226	33652
227	33059
228	32869
229	32673
230	31728
231	30340
232	30113
233	29198
234	28972
235	28414
236	27513
237	26662
238	25621
239	25349
240	24573
241	24078
242	23831
243	23423
244	22357
245	22645
246	21885
247	20799
248	20292
249	19431
250	19035
251	18549
252	18667
253	18199
254	17690
255	17629
256	17244
257	16604
258	15920
259	14898
260	14970
261	14591
262	14206
263	14184
264	14148
265	13831
266	13405
267	12810
268	12568
269	11751
270	11558
271	11244
272	11343
273	10917
274	10823
275	10963
276	10657
277	10652
278	10406
279	10031
280	9506
281	9471
282	9198
283	8958
284	8936
285	8651
286	8713
287	9018
288	8999
289	8764
290	8885
291	8480
292	8445
293	7851
294	7904
295	7668
296	7570
297	7796
298	8197
299	8399
300	8746
301	8646
302	8468
303	7883
304	7558
305	7160
306	6941
307	6967
308	7224
309	7498
310	7609
311	7982
312	8195
313	7875
314	7604
315	7365
316	6994
317	6990
318	6880
319	6916
320	7245
321	7516
322	7519
323	7595
324	7528
325	7480
326	7237
327	6980
328	6726
329	6693
330	6887
331	6940
332	6782
333	6946
334	6865
335	7071
336	6867
337	6784
338	6715
339	6547
340	6281
341	6379
342	6031
343	6234
344	6129
345	6214
346	6133
347	6325
348	6328
349	6081
350	6024
351	5565
352	5308
353	5379
354	5206
355	5296
356	5439
357	5591
358	5538
359	5417
360	5344
361	5240
362	4872
363	4493
364	4549
365	4533
366	4560
367	4658
368	4732
369	4784
370	4707
371	4524
372	4272
373	4067
374	3782
375	3761
376	3774
377	3853
378	3776
379	3818
380	3887
381	3777
382	3735
383	3403
384	3173
385	3055
386	3057
387	3009
388	3052
389	3138
390	3139
391	3241
392	3007
393	2832
394	2780
395	2622
396	2525
397	2441
398	2510
399	2464
400	2670
401	2548
402	2426
403	2376
404	2212
405	2132
406	2160
407	1962
408	1963
409	2057
410	1975
411	1981
412	1946
413	1993
414	1932
415	1710
416	1615
417	1552
418	1585
419	1544
420	1677
421	1558
422	1607
423	1532
424	1590
425	1448
426	1373
427	1350
428	1227
429	1188
430	1210
431	1305
432	1202
433	1242
434	1178
435	1134
436	1124
437	1032
438	983
439	1010
440	990
441	1027
442	1074
443	984
444	985
445	918
446	936
447	886
448	803
449	867
450	776
451	756
452	787
453	741
454	751
455	754
456	709
457	718
458	661
459	640
460	630
461	632
462	594
463	668
464	621
465	636
466	640
467	570
468	570
469	503
470	538
471	506
472	572
473	516
474	529
475	468
476	468
477	486
478	494
479	429
480	409
481	415
482	436
483	429
484	459
485	451
486	408
487	402
488	362
489	373
490	383
491	382
492	333
493	334
494	363
495	345
496	347
497	351
498	327
499	328
500	345
501	296
502	299
503	281
504	308
505	292
506	316
507	308
508	296
509	244
510	237
511	238
512	245
513	265
514	230
515	217
516	225
517	242
518	258
519	207
520	229
521	224
522	236
523	192
524	213
525	196
526	175
527	195
528	205
529	225
530	181
531	181
532	176
533	155
534	164
535	167
536	138
537	148
538	140
539	170
540	156
541	124
542	134
543	124
544	143
545	136
546	125
547	134
548	120
549	117
550	113
551	112
552	106
553	110
554	113
555	107
556	105
557	114
558	124
559	83
560	104
561	106
562	102
563	100
564	79
565	91
566	79
567	78
568	79
569	70
570	91
571	74
572	65
573	68
574	68
575	69
576	69
577	73
578	63
579	62
580	69
581	53
582	70
583	52
584	43
585	41
586	54
587	46
588	59
589	49
590	44
591	47
592	56
593	36
594	37
595	29
596	29
597	31
598	44
599	35
600	39
601	32
602	25
603	29
604	32
605	28
606	43
607	40
608	38
609	24
610	34
611	22
612	24
613	32
614	23
615	33
616	30
617	22
618	22
619	29
620	27
621	28
622	28
623	19
624	24
625	20
626	16
627	14
628	17
629	16
630	13
631	23
632	17
633	16
634	12
635	18
636	14
637	17
638	15
639	14
640	17
641	19
642	13
643	8
644	16
645	9
646	6
647	12
648	11
649	10
650	11
651	16
652	6
653	12
654	5
655	7
656	13
657	7
658	7
659	8
660	9
661	11
662	6
663	4
664	8
665	5
666	8
667	7
668	11
669	9
670	11
671	7
672	13
673	5
674	4
675	3
676	6
677	7
678	7
679	10
680	5
681	7
682	6
683	4
684	7
685	4
686	3
687	3
688	4
689	4
690	1
691	2
692	1
693	5
694	3
695	9
696	4
697	5
698	7
699	4
700	1
