23	2
24	1
25	8
26	31
27	59
28	158
29	405
30	505
31	822
32	1206
33	1640
34	1697
35	2181
36	2787
37	2463
38	2924
39	6175
40	12448
41	20311
42	29666
43	32656
44	31629
45	24147
46	15190
47	8660
48	6247
49	7740
50	13536
51	22119
52	33553
53	36570
54	35701
55	29450
56	20188
57	12777
58	7389
59	7008
60	10218
61	17224
62	27272
63	34628
64	37191
65	32519
66	22870
67	14138
68	8568
69	6518
70	7893
71	12212
72	18057
73	147
74	198
75	34445
76	43129
77	33463
78	10225
79	7112
80	6649
81	8744
82	12800
83	17770
84	22362
85	23450
86	20854
87	15245
88	10689
89	7054
90	5278
91	6372
92	8316
93	11979
94	15983
95	18189
96	16826
97	14181
98	10217
99	7295
100	5543
101	5168
102	6453
103	8612
104	10752
105	13624
106	13854
107	12383
108	10091
109	7624
110	5755
111	4794
112	5234
113	6255
114	8162
115	10424
116	11056
117	11004
118	9999
119	7942
120	6195
121	5835
122	5416
123	5632
124	6762
125	8603
126	9748
127	10341
128	10010
129	9306
130	10546
131	11843
132	10138
133	8337
134	8237
135	8948
136	10504
137	13102
138	14124
139	13531
140	16054
141	20398
142	19764
143	17357
144	17125
145	17406
146	17605
147	19169
148	18794
149	16929
150	16685
151	20509
152	26003
153	30189
154	33717
155	37771
156	40480
157	39004
158	33124
159	25658
160	20618
161	21156
162	25925
163	33720
164	43079
165	53632
166	60981
167	60788
168	53734
169	40035
170	29188
171	23652
172	23607
173	29452
174	37997
175	47421
176	55322
177	59358
178	53689
179	44483
180	34167
181	26674
182	23530
183	24424
184	28911
185	34127
186	39715
187	43331
188	44705
189	40129
190	33124
191	27094
192	22988
193	22243
194	22884
195	25248
196	28370
197	31398
198	33074
199	31553
200	27439
201	23822
202	21190
203	18657
204	19197
205	19669
206	21457
207	22934
208	23397
209	22697
210	21562
211	19327
212	17499
213	16293
214	15302
215	15285
216	15909
217	15802
218	16768
219	16246
220	15827
221	14320
222	13058
223	12248
224	11843
225	11769
226	11251
227	11227
228	11566
229	11530
230	11013
231	10375
232	9570
233	9194
234	8786
235	8523
236	8306
237	8020
238	7821
239	7734
240	7484
241	7069
242	6833
243	6452
244	6429
245	5934
246	6154
247	5666
248	5484
249	5382
250	5240
251	5104
252	4788
253	4582
254	4491
255	4368
256	4459
257	4154
258	4003
259	3872
260	3857
261	3602
262	3377
263	3238
264	3223
265	3294
266	3325
267	3371
268	3268
269	3078
270	3043
271	2914
272	2665
273	2706
274	2760
275	2720
276	3023
277	3041
278	3167
279	3064
280	2942
281	2676
282	2680
283	2453
284	2224
285	2551
286	2782
287	3275
288	3787
289	3806
290	3703
291	3369
292	2992
293	2792
294	2623
295	2534
296	2818
297	3553
298	4073
299	4733
300	4884
301	4725
302	4308
303	3765
304	3312
305	2938
306	3075
307	3618
308	4422
309	4957
310	5380
311	5353
312	5172
313	4703
314	4344
315	3590
316	3417
317	3828
318	4105
319	4747
320	5168
321	5411
322	5247
323	4960
324	4495
325	4208
326	3822
327	3657
328	3864
329	4084
330	4617
331	4868
332	4781
333	4509
334	4209
335	3945
336	3782
337	3613
338	3670
339	3736
340	3697
341	3774
342	3614
343	3659
344	3612
345	3438
346	3398
347	3218
348	3181
349	3208
350	3069
351	2940
352	2847
353	2968
354	2856
355	2725
356	2687
357	2681
358	2630
359	2416
360	2536
361	2395
362	2314
363	2206
364	2073
365	2104
366	2027
367	1958
368	1945
369	1934
370	1957
371	1760
372	1733
373	1570
374	1582
375	1545
376	1447
377	1378
378	1378
379	1411
380	1344
381	1367
