pscore	qscore	npeaks	lpeaks	avelpeak
9.90	7.87	49989	29166418	583.46
9.60	7.57	49989	29166418	583.46
9.30	7.27	49989	29166418	583.46
9.00	6.97	57848	33566581	580.25
8.70	6.73	57848	33566581	580.25
8.40	6.43	57848	33566581	580.25
8.10	6.13	57848	33566581	580.25
7.80	5.83	57848	33566581	580.25
7.50	5.61	68618	39288528	572.57
7.20	5.31	68618	39288528	572.57
6.90	5.01	68618	39288528	572.57
6.60	4.71	84651	47151944	557.02
6.30	4.49	84651	47151944	557.02
6.00	4.19	84651	47151944	557.02
5.70	3.89	84651	47151944	557.02
5.40	3.67	109313	58589224	535.98
5.10	3.40	109313	58589224	535.98
4.80	3.10	109313	58589224	535.98
4.50	2.80	109313	58589224	535.98
4.20	2.63	151978	76710271	504.75
3.90	2.33	151978	76710271	504.75
3.60	2.03	151978	76710271	504.75
3.30	1.82	230693	107925647	467.83
3.00	1.58	230693	107925647	467.83
2.70	1.28	230693	107925647	467.83
2.40	1.05	385268	167282824	434.20
2.10	0.88	385268	167282824	434.20
1.80	0.58	385268	167282824	434.20
1.50	0.41	680355	287316970	422.30
1.20	0.20	680355	287316970	422.30
0.90	0.00	1152099	538559068	467.46
0.60	0.00	1152099	538559068	467.46
