pscore	qscore	npeaks	lpeaks	avelpeak
9.90	7.66	25790	18337510	711.03
9.60	7.36	25790	18337510	711.03
9.30	7.06	25790	18337510	711.03
9.00	6.76	25790	18337510	711.03
8.70	6.52	30891	22349483	723.49
8.40	6.25	30891	22349483	723.49
8.10	5.95	30891	22349483	723.49
7.80	5.65	30891	22349483	723.49
7.50	5.35	30891	22349483	723.49
7.20	5.16	38235	27889376	729.42
6.90	4.86	38235	27889376	729.42
6.60	4.56	38235	27889376	729.42
6.30	4.26	38235	27889376	729.42
6.00	3.96	38235	27889376	729.42
5.70	3.78	50138	36236095	722.73
5.40	3.48	50138	36236095	722.73
5.10	3.18	50138	36236095	722.73
4.80	2.88	50138	36236095	722.73
4.50	2.75	72762	50489424	693.90
4.20	2.45	72762	50489424	693.90
3.90	2.15	72762	50489424	693.90
3.60	1.85	72762	50489424	693.90
3.30	1.75	122931	78998794	642.63
3.00	1.46	122931	78998794	642.63
2.70	1.16	122931	78998794	642.63
2.40	0.86	122931	78998794	642.63
2.10	0.85	251927	148767942	590.52
1.80	0.55	251927	148767942	590.52
1.50	0.25	251927	148767942	590.52
1.20	0.15	573242	349638910	609.93
0.90	0.00	573242	349638910	609.93
0.60	0.00	573242	349638910	609.93
