pscore	qscore	npeaks	lpeaks	avelpeak
9.90	7.26	18562	6590587	355.06
9.60	7.12	25646	9171812	357.63
9.30	6.82	25646	9171812	357.63
9.00	6.52	25646	9171812	357.63
8.70	6.22	25646	9171812	357.63
8.40	5.92	25646	9171812	357.63
8.10	5.79	37212	13259597	356.33
7.80	5.50	37212	13259597	356.33
7.50	5.20	37212	13259597	356.33
7.20	4.90	37212	13259597	356.33
6.90	4.60	37212	13259597	356.33
6.60	4.48	58859	20400166	346.59
6.30	4.21	58859	20400166	346.59
6.00	3.91	58859	20400166	346.59
5.70	3.61	58859	20400166	346.59
5.40	3.31	58859	20400166	346.59
5.10	3.25	103901	34338536	330.49
4.80	2.95	103901	34338536	330.49
4.50	2.65	103901	34338536	330.49
4.20	2.35	103901	34338536	330.49
3.90	2.16	203387	64305031	316.17
3.60	2.01	203387	64305031	316.17
3.30	1.71	203387	64305031	316.17
3.00	1.41	203387	64305031	316.17
2.70	1.19	417074	132500575	317.69
2.40	1.10	417074	132500575	317.69
2.10	0.80	417074	132500575	317.69
1.80	0.50	417074	132500575	317.69
1.50	0.35	820667	291003437	354.59
1.20	0.21	820667	291003437	354.59
0.90	0.00	820667	291003437	354.59
