pscore	qscore	npeaks	lpeaks	avelpeak
9.90	7.80	51943	22723975	437.48
9.60	7.50	51943	22723975	437.48
9.30	7.28	63725	27098920	425.25
9.00	6.98	63725	27098920	425.25
8.70	6.68	63725	27098920	425.25
8.40	6.38	63725	27098920	425.25
8.10	6.08	63725	27098920	425.25
7.80	5.89	82119	33371575	406.38
7.50	5.59	82119	33371575	406.38
7.20	5.29	82119	33371575	406.38
6.90	4.99	82119	33371575	406.38
6.60	4.80	111127	42679745	384.06
6.30	4.50	111127	42679745	384.06
6.00	4.20	111127	42679745	384.06
5.70	3.90	111127	42679745	384.06
5.40	3.69	160169	57604075	359.65
5.10	3.44	160169	57604075	359.65
4.80	3.14	160169	57604075	359.65
4.50	2.84	160169	57604075	359.65
4.20	2.63	239719	81490563	339.94
3.90	2.38	239719	81490563	339.94
3.60	2.08	239719	81490563	339.94
3.30	1.78	239719	81490563	339.94
3.00	1.64	364295	120054437	329.55
2.70	1.34	364295	120054437	329.55
2.40	1.04	364295	120054437	329.55
2.10	0.79	542654	181187004	333.89
1.80	0.60	542654	181187004	333.89
1.50	0.30	542654	181187004	333.89
1.20	0.04	788732	285755272	362.30
0.90	0.00	788732	285755272	362.30
0.60	0.00	788732	285755272	362.30
